Symbol,Name,Sector,Market Cap Type,Full Time Employees,City,State,AVG CLOSING PRE 08,STD PRE 08,AVG VOLUME PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,AVG VOLUME DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,AVG VOLUME POST 08,AVG CLOSING PRE COVID,STD PRE COVID,AVG VOLUME PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,AVG VOLUME DURING COVID
NNI,"Nelnet, Inc.",Financial Services,Small Cap Stock,6600,Lincoln,NE,19.44334661,3.5241851189999998,293892.4302788845,-45.27121832,10.64110672,1.397017075,267476.6798418972,36.97517549,14.5756746,2.193033142,185423.80952380953,58.69936508,4.367499808,70693.6507936508,-17.76680073,48.27036585,5.706412127999999,111974.39024390244
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Medium Cap Stock,132,San Diego,CA,8.739243027999999,1.204628999,446818.3266932271,-33.2396661,5.834347826,1.212041465,368322.1343873518,18.66507688,6.9233333329999995,0.85532967,423011.50793650793,16.5377381,1.08538757,1015303.5714285715,22.65737902,20.284756100000003,2.860732543,1754765.8536585367
PFS,"Provident Financial Services, Inc",Financial Services,Small Cap Stock,968,Jersey City,NJ,10.52565737,0.682314785,392690.0398406375,-11.75112037,9.288774704,0.845412739,643480.6324110671,-16.55271652,7.7512301589999995,0.6859608629999999,369233.3333333333,23.93337302,1.006563387,185211.11111111112,-35.25165298,15.49646341,4.191758337,361709.756097561
SCHL,Scholastic Corporation,Communication Services,Small Cap Stock,8900,New York,NY,28.35936255,1.637055036,437455.37848605576,-21.96622409,22.12988142,5.227095348,411792.0948616601,0.1118914,22.15464286,2.512523586,238473.4126984127,37.16178571,2.9653349789999996,153748.80952380953,-21.57528539,29.14402439,3.4651719930000002,207184.1463414634
BHE,"Benchmark Electronics, Inc.",Technology,Small Cap Stock,10600,Tempe,AZ,21.18286853,1.6703076780000001,732347.4103585657,-30.37311111,14.74897233,2.483927967,714502.766798419,18.79762316,17.52142857,1.921421583,336878.9682539682,27.22769841,3.7170971760000002,309033.3333333333,-17.18171748,22.5495122,3.809997862,315228.0487804878
NUVA,"NuVasive, Inc.",Healthcare,Medium Cap Stock,2800,San Diego,CA,28.69007968,6.064473134,320864.14342629485,46.3439837,41.98620553,6.341598854,609591.304347826,-8.868783934,38.26253968,5.122428448,850163.8888888889,61.42444444,7.495063135,531892.0634920635,-3.698861977,59.15243902,11.46781094,1106215.8536585367
FARO,"FARO Technologies, Inc.",Technology,Small Cap Stock,1818,Lake Mary,FL,31.65314741,6.644440387,197978.48605577688,-23.42805435,24.23743083,6.095885364,186933.99209486166,-16.01799915,20.35507937,3.6572671189999997,71831.3492063492,48.54392857,3.725228628,100633.33333333333,5.1338428160000005,51.03609756,6.331067188,123200.0
ORA,"Ormat Technologies, Inc.",Utilities,Medium Cap Stock,1408,Reno,NV,37.91422311,4.39720535,247400.796812749,1.941573803,38.65035573,8.171809719,287116.60079051385,-15.69247394,32.58515873,4.278021423999999,257439.2857142857,64.63519841,8.453328792999999,158687.3015873016,6.7278853970000005,68.98378049,8.626269902999999,320621.9512195122
BCPC,Balchem Corporation,Basic Materials,Medium Cap Stock,1400,New Hampton,NY,11.35972112,1.2710859620000001,80846.61354581673,33.08341802,15.11790514,1.450974481,161711.4624505929,32.65516853,20.05468254,2.977034993,107660.31746031746,94.51194444,6.8489690229999995,113344.04761904762,2.181045211,96.57329268,8.316878281000001,158787.80487804877
ABG,Asbury Automotive Group Inc,Consumer Cyclical,Small Cap Stock,8500,Duluth,GA,22.09561753,3.0122759360000004,470255.37848605576,-49.38509469,11.18367589,4.362375518,480627.2727272727,12.08690803,12.53543651,1.3974239990000001,338182.14285714284,87.13845238,15.24239222,160295.2380952381,-19.02303605,70.56207317,17.98410847,295336.5853658537
MATW,Matthews International Corporation,Industrials,Small Cap Stock,11000,Pittsburgh,PA,36.20900398,1.8622030509999998,166970.11952191236,10.878455,40.14798419,3.703791639,210268.7747035573,-25.55962615,29.88630952,1.918000149,122609.12698412698,35.73130952,3.2412733389999997,130464.28571428571,-29.55894276,25.1695122,5.186679735,183328.0487804878
PODD,Insulet Corporation,Healthcare,Large Cap Stock,1350,Acton,MA,18.70442857,4.525612526000001,170695.7142857143,-23.48750328,14.3112253,4.945525042,345736.36363636365,-12.95488706,12.45722222,2.829314993,308838.09523809527,124.38805559999999,34.22039518,749496.8253968254,50.34352729,187.00939019999998,20.80740937,669702.4390243902
NPO,Enpro Industries,Industrials,Small Cap Stock,5300,Charlotte,NC,35.31103586,3.556787838,220321.91235059762,-16.38149222,29.52656126,6.811106799,307727.2727272727,-20.54181443,23.46126984,3.9669058230000003,159284.12698412698,64.42809524,3.4663463930000002,117275.0,-28.77065953,45.89170732,8.039324768,129423.17073170732
GAM,"General American Investors, Inc.",Financial Services,Small Cap Stock,10,New York,NY,18.91007968,0.9882214290000001,27699.203187250994,-15.13027403,16.04893281,3.58644904,39946.640316205536,-15.86989434,13.50198413,0.989928582,47698.01587301587,34.49884921,2.173244189,38506.34920634921,-9.502460301000001,31.22060976,4.338802061,72610.9756097561
VGM,Invesco Van Kampen Trust for Investment Grade Municipals,Financial Services,Small Cap Stock,8900,Atlanta,GA,6.482788845,0.205901411,59567.33067729084,-9.621437258,5.859051383,0.8660743679999999,101315.41501976285,20.14445575,7.039325397000001,0.46167193700000003,88333.73015873016,12.01722222,0.48090078,134944.04761904763,0.18954278600000002,12.04,0.833265182,201106.0975609756
FSP,Franklin Street Properties Corp.,Real Estate,Small Cap Stock,37,Wakefield,MA,8.100079681,0.65950769,191818.32669322708,-20.79129303,6.415968379,0.668072588,456760.4743083004,10.34410456,7.0796428570000005,0.639225963,467760.71428571426,7.465119047999999,0.645458225,320250.79365079367,-20.9069513,5.904390244,1.140557691,488484.14634146343
CHI,Calamos Convertible Opportunities and Income Fund,Financial Services,Small Cap Stock,300,Naperville,IL,5.055976096,0.392319441,132394.42231075699,-23.91268374,3.8469565219999997,0.798553147,175390.5138339921,14.52879675,4.405873016,0.33711872600000004,192200.79365079364,9.537301587,0.530255764,194161.11111111112,-4.026389443999999,9.153292683,1.3195903359999999,397232.9268292683
BGY,"BLACKROCK INTERNATIONAL, LTD.",Financial Services,Small Cap Stock,14900,Wilmington,DE,4.625151515,0.276754596,315406.8181818182,-18.36182413,3.7758893280000003,0.879791022,309630.4347826087,7.410835787999999,4.055714286000001,0.279655248,422768.65079365077,5.117460317,0.19665706800000002,248968.6507936508,-4.089715851,4.908170732,0.49184994200000004,395804.8780487805
SBR,Sabine Royalty Trust,Energy,Small Cap Stock,146,Dallas,TX,16.16043825,1.319889771,36284.06374501992,37.18956407,22.17043478,3.720271929,44089.723320158104,-6.194248957999999,20.79714286,2.292819853,29529.761904761905,41.03369048,3.1051043110000003,20353.968253968254,-28.48232483,29.34634146,4.094796008,41568.29268292683
EPAY,"Bottomline Technologies, Inc.",Technology,Medium Cap Stock,1900,Portsmouth,NH,12.38119522,1.130573733,141843.82470119523,-15.67857694,10.44,2.31230765,135882.60869565216,42.358450399999995,14.86222222,2.677620365,186167.46031746033,45.51313492,3.9369581069999997,284463.8888888889,-8.903006499,41.46109756,6.161389335,328567.0731707317
